CATEGORY,PARENT,ADVERTISER,PRODUCT,TITLE,TAGLINE,REVISION,DESCRIPTION,LANGUAGE,MEDIA TYPE,LINK,ADSCOPE ID,CORE CREATIVE ID,CREATIVE ATTRIBUTE(S),LAST PERIOD AIRED,LENGTH/SIZE,MARKET1,PROGRAM,FIRST SEEN,UNITS,DOLS
F512 Chocolate Candy Bars,Ferrero SpA,Kinder,Kinder Bueno : Chocolate Bar,Smooth Milk Chocolate,Life Gets Bueno,,"A woman is featured. M-Annc Wow its crispy its creamy."" He states it's not your average chocolate bar. Smooth milk chocolate crispy wafer and creamy hazelnut feeling. It's new Kinder Bueno.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22471845&mtid=1&ff=1,40785657.0,22471845,New Product=Y|,2020-05-11,15,* NATIONAL,BIG BANG THEORY,2020-02-10,6,49854.0
D112 Body Skin Care,Maxingvest AG,Eucerin,Eucerin Advanced Repair : Body Moisturizer : Lotion,Dermatologists Recommended Product,,,"A girl is featured. F-Annc Your dry skin story changes."" She states from one day to the next. She states to try Eucerin Advanced Repair and switch. She states that it doubles your skin's moisture as well as repairs dry skin overtime. She states that tomorrow can be a different story. She states that Eucerin is recommended and used by dermatologists.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22509247&mtid=1&ff=1,40820906.0,22509247,,2020-05-11,15,* NATIONAL,BIG BANG THEORY,2020-02-17,6,49854.0
V349 Food & Beverage Retailers: Comb & NEC,GNC Holdings Inc,GNC,GNC General Nutrition Center : Nutrition Store,Everything for Your Healthy Life,LIVE WELL,,"A woman is featured inside a GNC store. Woman At GNC coaches like me are always there for you it's sort of our thing."" She states that starting at  just $9.99  you can get GNC'S best selling multi vitamins with loads of 5 star reviews. They really do anything to help you get go long. Text: [SATISFACTION GUARANTEED] GNC.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22595061&mtid=1&ff=1,41015136.0,22595061,Price Point=Y|,2020-03-23,15,* NATIONAL,MODERN FAMILY,2020-03-04,11,49113.0
B429 Insurance: Comb Copy & NEC,Progressive Corp,Progressive,Progressive : Various Insurance,Agents Discusses Saving Money 111,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22269921&mtid=1&ff=1,40366768.0,22269921,Non-Attributed Creative=Y|,2020-04-06,30,* NATIONAL,BIG BANG THEORY,2020-01-04,3,48583.0
D620 In-Home Medical Tests,Abbott Lab,Freestyle,Freestyle Libre : Blood Glucose Monitor,14 Day System 120,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22381345&mtid=1&ff=1,40573532.0,22381345,Non-Attributed Creative=Y|,2020-03-30,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-23,6,48125.0
"D321 Non Medicated Shampoos, Conditioners & Rinses (Hair)",Unilever,Dove,Dove : Various Conditioners,Find the Right One,My hair.My way,,"Tag and text is featured. F-Annc When it comes to beautiful hair why are we always shown the same thing?"" She states all hair is beautiful. That's why these Dove Conditioners are custom conditioning label. Find the dove condition that's right for you.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22509814&mtid=1&ff=1,40823405.0,22509814,,2020-05-18,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-02-17,10,48103.0
D567 Prescription Medications NEC,Sun Pharmaceutical Industries Ltd,Sun Pharmaceuticals,Ilumya : Psoriasis Rx,Get the Care You Want,,,"A man is featured lying down. F-Annc If you have moderate to severe Plaque Psoriasis flake can throw a ranch into your day."" She states that's why there is Ilumya. With just 4 doses a year after 2 initial doses clear skin is possible. M-Annc states do not use if you are allergic to Ilumya or any of its ingredients. Before starting treatment your doctor should check for Tuberculosis and infections. Ilumya may increase your risk of infection and lower your ability to fight them. F-Annc this could be your chance to leave your symptoms behind notes ask your doctor for Ilumya today for a clearer tomorrow. Text: [PAY JUST $5 PER DOSE OF ILUMIYA] ILUMIYA.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22287884&mtid=1&ff=1,40398195.0,22287884,Price Point=Y|,2020-05-25,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-06,3,47295.0
F612 Light & Low Alcohol Beer & Ale,Molson Coors Brewing Co,Coors,Coors Light : Beer,Climb On Your Mountain 77,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22437095&mtid=1&ff=1,40685918.0,22437095,Non-Attributed Creative=Y|,2020-04-06,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-02-05,6,46361.0
V311 Clothing Stores,Bit Body Inc,MTailor Clothing Store,MTailor Clothing Store : Mobile App,Custom Jeans 130,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22506076&mtid=1&ff=1,40814955.0,22506076,Non-Attributed Creative=Y|,2020-03-23,30,* NATIONAL,BIG BANG THEORY,2020-02-15,3,46044.0
V354 Pet Stores & Services,PetSmart Inc,Chewy.com,Chewy.com : Online,30%Off On First Order 48,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22294307&mtid=1&ff=1,40411123.0,22294307,Non-Attributed Creative=Y|,2020-05-04,15,* NATIONAL,BIG BANG THEORY,2020-02-05,3,44378.0
F221 Cold Cereals,Post Holdings Inc,Post,Honey Bunches Of Oats : Cereal,Frosty Honey Oats,,,"Logo is featured along with text. M-Annc It's new.""""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22363479&mtid=1&ff=1,40538466.0,22363479,New Product=Y|,2020-03-30,15,* NATIONAL,BIG BANG THEORY,2020-01-20,5,42650.0
B532 Computer Software (Excl Games & Educ),Intuit Inc,Intuit,Intuit TurboTax : Online,All People Are Tax People 206,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22364529&mtid=1&ff=1,40540543.0,22364529,Non-Attributed Creative=Y|,2020-03-30,30,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-20,5,42557.0
H532 Pre-Recorded Video,AT&T Inc,Friends Series,Friends Series : Videos,Watch Any Episode or Season,,,"Pictures from Friends is featured along with text. M-Annc Any episode any season."" He states to watch anywhere anytime. He notes Friends all seasons and to own it today. Text: [OWN IT ON] [DIGITAL BLU-RAY] [AND DVD] Tags of Apple TV Prime Video Amazon and Walmart are featured.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22480678&mtid=1&ff=1,40867528.0,22480678,Co-Op=Y|,2020-04-06,15,* NATIONAL,BIG BANG THEORY,2020-02-12,5,42215.0
F324 Beans & Grains,Mars Inc,Uncle Bens,Uncle Bens Ready Rice : Microwave Rice,Cooking Brings Us Closer 7,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22290693&mtid=1&ff=1,40403488.0,22290693,Non-Attributed Creative=Y|,2020-04-27,15,* NATIONAL,BIG BANG THEORY,2020-01-06,5,41780.0
G323 Casual Dining Restaurants,Wingstop Inc,Wing Stop Restaurant,Wing Stop Restaurant : Casual Dining Restaurant,Enjoy the Wings,WHERE FLAVOR GETS ITS WINGS,,"A piece of chicken wing is featured. M-Annc Think your teeth into a lemon ..."" He continues sweet and spicy Korean... mango master class and all things wings. WINGSTOP.COM""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22472605&mtid=1&ff=1,40752363.0,22472605,,2020-04-27,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-02-10,8,41638.0
"G711 Garden Machinery, Implements & Fixtures",Ego Power Plus,Ego,Ego Power Plus : Leaf Blower,Power Plus Blower,POWER BEYOND BELIEF,,"Ego blower is featured. M-Annc Introducing the new Ego power plus blower."" It generate 650 CFM per minutes. Delivering performance that exceeds the power of gas. Featuring Ego power plus 56v battery technology runs over 90 minutes in the same charge. The all new Ego power plus blower. Exclusively available at Home Depot and Ego authorized dealers. Text: [#1RATED] [BATTERY] [POWER] [PLATFORM]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22585911&mtid=1&ff=1,41010107.0,22585911,Co-Op=Y|New Product=Y|,2020-05-18,15,* NATIONAL,BIG BANG THEORY,2020-03-03,5,40040.0
"D321 Non Medicated Shampoos, Conditioners & Rinses (Hair)",Unilever,Dove,Dove : Various Conditioners,Get Beautiful Hair,My Hair. My way,,"Text is featured along with tag. F-Annc When it comes to beautiful hair why are we always shown the same thing?"" Erome F. states where her bounce is. Josie A. notes her glamour. Gabriele mentions her wild. Karen notes her fire. F-Annc notes all hair is beautifully different which is why one kind of conditioner is not enough. These Dove conditioners are custom formulated with unique textures to care for all different types of hair.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22510288&mtid=1&ff=1,40825313.0,22510288,Spokesperson=Y|Testimonial=Y|,2020-05-11,30,* NATIONAL,MODERN FAMILY,2020-02-17,3,39357.0
F990 Food & Beverages General Promotion,Glanbia Plc,Slim Fast,Slim Fast Keto : Various Food Products,"Helps To Loose Weight/Website position, KETOAPP",,Now features different M-Annc throughout the ad. He mentions to Text KETOAPP to 44123. Position of website has been changed. Now a phone is featured in the last scene.,"A digital clock is featured stopped by hand. M-Annc Introducing new delicious slim fast Keto Milkshake to give."" M-Annc states part of clinically proved plan help you loose weight fast and keep it up. By Eating this and even this. See rest  in just one week. Text Keto shake to 44123""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22406300&mtid=1&ff=1,40625744.0,22406300,SMS=Y|New Product=Y|Mobile Apps=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY,2020-01-29,5,38805.0
F517 Candy & Mints NEC,Simply Good Foods Co,Atkins,Atkins Endulge : Peanut Butter Cups,Always Have One More,,,"A man along with text is featured. Man Atkins Peanut Butter Cups are my favourite but i always want one more you?"" Man states yesHannah the answer is yes. He states chocolate peanut butter and zero sugar. Man states you cab have one more. Text: [YOU SENT QUESTIONS] [2g Net Carbs] ATKINS.COM""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22392903&mtid=1&ff=1,40601314.0,22392903,,2020-05-18,15,* NATIONAL,BIG BANG THEORY,2020-01-27,5,38370.0
T212 Motor Oil,Exxon Mobil Corp,Mobil,Mobil 1 : Synthetic Motor Oil,K.Harvick: Upgrade to Protection,,,"A woman in a motor oil shop is featured. Kevin Harvick Don't be conventional."" Woman states Kevin Harvick. Get 250000 miles of protection. Upgrade to Mobil1.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22619254&mtid=1&ff=1,41060226.0,22619254,Celebrity=Y|Spokesperson=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY,2020-03-09,5,38370.0
B422 Automobile Insurance,American Family Mutual Insurance Co,General Auto Insurance,General Auto Insurance : Auto Insurance,S. O'Neal: Get Affordable Rates,,,"Cars are featured in a parking area. Shaquille O'Neal is featured. S. O'Neal You're not going to drive without insurance."" M-Annc mentions picking up driving without insurance don't delay because you've missed a few payments. Mascot states the General has affordable rates even with less than perfect credits. 800-GENERAL TheGeneral.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22405780&mtid=1&ff=1,40624437.0,22405780,Celebrity=Y|Mascot=Y|Spokesperson=Y|,2020-04-27,30,* NATIONAL,BIG BANG THEORY | EMPIRE,2020-01-29,12,37945.0
F312 Cheese,Sargento Foods Inc,Sargento,Sargento Balanced Breaks : Cheese,Balanced Way of Snacking,WE'RE REAL CHEESE PEOPLE',,"A hand is featured while picking up a snack from a bag. F-Annc Are you a backpack packer snacker? "" She states that weather you are a multi-tasker snacker of a midnight tracker watcher snacker. Sargento balanced breaks are perfectly balanced snack for snacking at any time of the day.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22577349&mtid=1&ff=1,40973801.0,22577349,,2020-04-20,15,* NATIONAL,MODERN FAMILY,2020-03-02,10,37930.0
B532 Computer Software (Excl Games & Educ),Intuit Inc,Intuit,Intuit TurboTax Free Edition : Software,Free Edition 25,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22510083&mtid=1&ff=1,40824386.0,22510083,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,BIG BANG THEORY,2020-02-17,4,37745.0
D543 Nutritional Supplements,Reckitt Benckiser Plc,Neuriva,Neuriva : Brain Supplement,"Clinically Proven, With Natural Ingredients 191",,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22472175&mtid=1&ff=1,40751867.0,22472175,Non-Attributed Creative=Y|,2020-05-25,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-02-10,6,37655.0
F611 Regular Beer & Ale,Boston Beer Co,Truly,Truly : Hard Seltzer,"5% Alcohol, Only 100 Calories 20",,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22417188&mtid=1&ff=1,40651195.0,22417188,Non-Attributed Creative=Y|,2020-05-25,15,* NATIONAL,BIG BANG THEORY,2020-02-02,5,36195.0
D543 Nutritional Supplements,Royal DSM NV,Culturelle,Culturelle : Probiotic Supplement,J.Alba: Be Always Super Prepared,The Difference is Culturelle.,,"Jessica Alba is featured. J. Alba We'll be late."" She states she is always a super prepared Mom. That is why she trusts Culturelle Probiotics. The ingredients are clean and proven to help support their overall health. Text: [New Look.]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22293002&mtid=1&ff=1,40410167.0,22293002,Celebrity=Y|Spokesperson=Y|New Product=Y|,2020-04-20,15,* NATIONAL,BIG BANG THEORY,2020-01-10,4,35776.0
F221 Cold Cereals,Kellogg Co,Kelloggs,Froot Loops : Cereal,Delicious Part of Nutritious Breakfast,,,"Mascot Toucan Sam is featured with Froot Loops Cereal. Toucan Sam Froot Loops a delicious part of a nutritious breakfast.""""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22358492&mtid=1&ff=1,40591029.0,22358492,Mascot=Y|,2020-04-27,15,* NATIONAL,BIG BANG THEORY,2020-02-02,4,35776.0
F611 Regular Beer & Ale,Anheuser-Busch InBev,Budweiser,Bud Light Seltzer : Hard Seltzer,100 Calories 22,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22538413&mtid=1&ff=1,40886492.0,22538413,Non-Attributed Creative=Y|,2020-04-20,15,* NATIONAL,BIG BANG THEORY,2020-02-22,4,35776.0
F611 Regular Beer & Ale,Anheuser-Busch InBev,Budweiser,Bud Light Seltzer : Hard Seltzer,Product Display 27,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22571946&mtid=1&ff=1,40960594.0,22571946,Non-Attributed Creative=Y|,2020-04-20,15,* NATIONAL,BIG BANG THEORY,2020-02-29,4,35776.0
D111 Facial Skin Care,Johnson & Johnson,Neutrogena,Neutrogena Rapid Wrinkle Repair : Anti-Aging Facial Moisturizer,J. Garner: Not Just Any Retinol,,,"Jennifer Garner is featured. J.Garner Who has time for wrinkles"" F-Annc states Neutrogena rapid wrinkle repair. They got the retinol that gives you results in one week. Not just any retinol. Accelerated Retinol SA. J.Garner states one week that's all it takes.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22627136&mtid=1&ff=1,41072832.0,22627136,Celebrity=Y|Spokesperson=Y|,2020-05-25,15,* NATIONAL,MODERN FAMILY,2020-03-10,8,35038.0
G641 Pet Pharmaceuticals,Boehringer Ingelheim Gmbh,Merial,NexGard : Dog Rx,Protection Against Flea & Tick/Legalese,what one little chew can do,Now the legalese has changed.,"Hand is featured placing a NexGard pack on a table. M-Annc With this one little NexGuard chew comes the confidence you're doing what's right to protect your dog from flees and ticks for a full month"" It's the #1 vet recommended protection and it's safe for puppies. NexGard what one little chew can do.  868-637-4251 NexGardForDogs.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=21356393&mtid=1&ff=1,38495904.0,21356393,,2020-05-18,15,* NATIONAL,MODERN FAMILY,2020-02-24,7,34973.0
"B242 Satellite Providers, Systems & Services",Dish Network Corp,Dish Network,Dish Network : Satellite System,"Records up to 2,000 Hours",,,"A woman is featured. Woman So with Dish you get the Hopper."" It is TV's most powerful DVR. It records up to 2000 hours of your favorite series and shows. 1-800-CALL-DISH DISH.COM""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22544799&mtid=1&ff=1,40904106.0,22544799,,2020-04-13,15,* NATIONAL,MODERN FAMILY,2020-02-24,7,34945.0
D569 Prescription Medications General Promotion & Multi Condition,Novartis AG,Novartis,Cosentyx : Psoriasis & Psoriatic Arthritis Rx,Get Pain Relief,,,"Text is featured on a pink background. Text: [WATCH] [ME] Jared Joint pains swelling tenderness."" Jordan states about Psoriasis. Text: [ACTUAL] [PATIENT] She states that Cosentyx works on all of these. M-Annc mentions Cosentyx treats multiple symptoms of Psoriasis Arthritis to help you feel better. Text: [FEEL REAL RELIEF.] [LESS JOINT PAIN] [AND SWELLING] [LESS TENDERNESS] [CLEARER SKIN] [HELPS STOP FURTHER] [JOINT DAMAGE] He states not to use if you are allergic to Cosentyx. He states that before starting get checked for Tuberculosis. He states about increased rate of infection and lower ability to fight them when they occur. He states to tell your doctor about infection. He states about serious allergic reactions which may occur. He states to get real relief with Cosentyx. Text: [ASK YOUR RHEUMATOLOGIST] [GET REAL RELIEF from PSORIATIC ARTHRITIS & PLAQUE PSORIASIS.] [if you can't afford your medicine] [Novartis may be able to help.] 1-844-COSENTYX COSENTYX.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22544134&mtid=1&ff=1,40900873.0,22544134,Social Media: Twitter=Y|Social Media: YouTube=Y|,2020-04-06,30,* NATIONAL,BIG BANG THEORY | EMPIRE,2020-02-24,4,33853.0
